Project4_Gradient7_1.txt
2.000000
11
15
Type of resistivity data (1=resistance,0=resistivity)
1
294
2
1
Chargeability
mV/V
0.010000	1.930000
Error estimate for data present
Type of error estimate (0=same unit as data)
0
4	12	0	48	0	20	0	24	0	0.945064	0.001974	9.134883	0.283659
4	12	0	48	0	24	0	28	0	0.857827	0.003024	0.370917	6.952738
4	12	0	48	0	28	0	32	0	0.740997	0.002074	15.987900	8.433340
4	12	0	48	0	32	0	36	0	0.580617	0.000154	22.814241	0.580572
4	12	0	48	0	36	0	40	0	0.392155	0.005450	45.259041	0.981875
4	12	0	48	0	40	0	44	0	1.234560	0.012290	22.740824	0.102115
4	14	0	32	0	16	0	18	0	6.071900	0.011830	9.788341	0.366270
4	14	0	32	0	18	0	20	0	1.584430	0.001650	11.009956	0.030862
4	14	0	32	0	20	0	22	0	0.841698	0.000328	10.427129	0.088342
4	14	0	32	0	22	0	24	0	0.775107	0.000236	9.937678	0.288883
4	14	0	32	0	24	0	26	0	0.809847	0.000116	9.922900	0.308352
4	14	0	32	0	26	0	28	0	1.191950	0.002560	7.991890	0.186516
4	14	0	32	0	28	0	30	0	2.294270	0.002920	7.749142	2.658075
4	14	0	50	0	18	0	22	0	2.170820	0.001940	10.018824	0.223159
4	14	0	50	0	22	0	26	0	1.034370	0.002220	8.074077	0.045104
4	14	0	50	0	26	0	30	0	0.897880	0.003537	-0.543156	6.744906
4	14	0	50	0	30	0	34	0	0.752814	0.001537	21.289526	7.572581
4	14	0	50	0	34	0	38	0	0.405976	0.002211	36.301934	1.382124
4	14	0	50	0	38	0	42	0	0.387415	0.007278	46.812898	0.164223
4	14	0	50	0	42	0	46	0	1.303000	0.016700	20.209955	0.564754
4	16	0	34	0	18	0	20	0	6.468810	0.002660	9.771095	0.091746
4	16	0	34	0	20	0	22	0	1.485300	0.002050	10.378471	0.306390
4	16	0	34	0	22	0	24	0	0.928610	0.000184	9.542522	0.347427
4	16	0	34	0	24	0	26	0	0.768966	0.000092	10.487015	0.141146
4	16	0	34	0	26	0	28	0	0.882856	0.002032	9.436542	0.378854
4	16	0	34	0	28	0	30	0	0.938598	0.000766	9.565072	0.857957
4	16	0	34	0	30	0	32	0	2.878710	0.009340	9.871318	1.480983
4	16	0	52	0	20	0	24	0	2.187760	0.001810	9.145166	0.063269
4	16	0	52	0	24	0	28	0	1.174870	0.003170	7.221346	0.293722
4	16	0	52	0	28	0	32	0	0.866799	0.003595	0.834357	7.126699
4	16	0	52	0	32	0	36	0	0.623260	0.000846	31.458398	10.415473
4	16	0	52	0	36	0	40	0	0.325090	0.004265	47.129569	1.445223
