Project4_DDN6_2.txt												
2												
11												
3												
Type of resistivity data (1=resistance,0=resistivity)												
1												
312												
2												
1												
Chargeability												
mV/V												
0.01	1.93											
Error estimate for data present												
Type of error estimate (0=same unit as data)												
4	28	0	30	0	42	0	40	0	0.021922	TODO	38.107987	1.90539935
4	28	0	30	0	44	0	42	0	0.018773	TODO	33.850752	1.6925376
4	28	0	32	0	48	0	44	0	0.067558	TODO	23.366505	1.16832525
4	28	0	32	0	52	0	48	0	0.058854	TODO	-3.513093	-0.17565465
4	28	0	32	0	56	0	52	0	0.066232	TODO	-3.231683	-0.16158415
4	28	0	32	0	60	0	56	0	0.046392	TODO	4.221741	0.21108705
4	28	0	34	0	52	0	46	0	0.146578	TODO	10.661967	0.53309835
4	30	0	32	0	36	0	34	0	1.80021	TODO	5.232351	0.26161755
4	30	0	32	0	38	0	36	0	0.370877	TODO	10.027128	0.5013564
4	30	0	32	0	40	0	38	0	0.107178	TODO	19.553	0.97765
4	30	0	32	0	42	0	40	0	0.056433	TODO	31.541345	1.57706725
4	30	0	32	0	44	0	42	0	0.039672	TODO	37.165864	1.8582932
4	30	0	32	0	46	0	44	0	0.023467	TODO	34.223483	1.71117415
4	30	0	34	0	50	0	46	0	0.074132	TODO	21.226415	1.06132075
4	30	0	34	0	54	0	50	0	0.066437	TODO	2.862147	0.14310735
4	30	0	34	0	58	0	54	0	0.061519	TODO	8.613903	0.43069515
4	30	0	34	0	62	0	58	0	0.045511	TODO	15.009787	0.75048935
4	30	0	36	0	54	0	48	0	0.136019	TODO	16.081571	0.80407855
4	32	0	34	0	38	0	36	0	1.67168	TODO	3.709108	0.1854554
4	32	0	34	0	40	0	38	0	0.30469	TODO	7.572603	0.37863015
4	32	0	34	0	42	0	40	0	0.130245	TODO	18.287656	0.9143828
4	32	0	34	0	44	0	42	0	0.080111	TODO	28.466636	1.4233318
4	32	0	34	0	46	0	44	0	0.040008	TODO	35.135502	1.7567751
4	32	0	34	0	48	0	46	0	0.023861	TODO	31.915784	1.5957892
4	32	0	36	0	52	0	48	0	0.060652	TODO	25.464005	1.27320025
4	32	0	36	0	56	0	52	0	0.05406	TODO	17.992652	0.8996326
4	32	0	36	0	60	0	56	0	0.041645	TODO	23.787474	1.1893737
4	32	0	38	0	56	0	50	0	0.109894	TODO	27.83847	1.3919235
4	34	0	36	0	40	0	38	0	1.63961	TODO	3.681015	0.18405075
4	34	0	36	0	42	0	40	0	0.34946	TODO	7.495843	0.37479215
4	34	0	36	0	44	0	42	0	0.162244	TODO	16.513391	0.82566955
4	34	0	36	0	46	0	44	0	0.06742	TODO	28.649345	1.43246725
4	34	0	36	0	48	0	46	0	0.031113	TODO	38.221217	1.91106085
4	34	0	36	0	50	0	48	0	0.016597	TODO	36.42533	1.8212665
4	34	0	38	0	54	0	50	0	0.041361	TODO	47.172421	2.35862105
4	34	0	38	0	58	0	54	0	0.035441	TODO	41.462049	2.07310245
4	34	0	38	0	62	0	58	0	0.029264	TODO	40.368918	2.0184459
4	34	0	40	0	58	0	52	0	0.087239	TODO	48.174505	2.40872525
4	36	0	38	0	42	0	40	0	1.9374	TODO	6.47532	0.323766
4	36	0	38	0	44	0	42	0	0.432579	TODO	8.792675	0.43963375
4	36	0	38	0	46	0	44	0	0.138298	TODO	19.168022	0.9584011
4	36	0	38	0	48	0	46	0	0.054565	TODO	32.332825	1.61664125
4	36	0	38	0	50	0	48	0	0.024268	TODO	39.552216	1.9776108
4	36	0	38	0	52	0	50	0	0.012301	TODO	64.542421	3.22712105
4	36	0	40	0	56	0	52	0	0.043286	TODO	58.566996	2.9283498
4	36	0	40	0	60	0	56	0	0.028664	TODO	54.062605	2.70313025
4	36	0	42	0	60	0	54	0	0.091739	TODO	53.18879	2.6594395
4	38	0	40	0	44	0	42	0	2.59216	TODO	5.779449	0.28897245
4	38	0	40	0	46	0	44	0	0.426193	TODO	9.952556	0.4976278
4	38	0	40	0	48	0	46	0	0.125605	TODO	19.130133	0.95650665
4	38	0	40	0	50	0	48	0	0.048754	TODO	31.113474	1.5556737
4	38	0	40	0	52	0	50	0	0.022174	TODO	41.444973	2.07224865
4	38	0	40	0	54	0	52	0	0.014002	TODO	57.090254	2.8545127
4	38	0	42	0	58	0	54	0	0.053269	TODO	49.290554	2.4645277
4	38	0	42	0	62	0	58	0	0.030012	TODO	48.313057	2.41565285
4	38	0	44	0	62	0	56	0	0.10123	TODO	45.894712	2.2947356
4	40	0	42	0	46	0	44	0	2.42064	TODO	5.984004	0.2992002
4	40	0	42	0	48	0	46	0	0.425517	TODO	9.546323	0.47731615
4	40	0	42	0	50	0	48	0	0.12729	TODO	16.297747	0.81488735
4	40	0	42	0	52	0	50	0	0.052338	TODO	28.572355	1.42861775
4	40	0	42	0	54	0	52	0	0.030057	TODO	40.824656	2.0412328
4	40	0	42	0	56	0	54	0	0.021454	TODO	47.344878	2.3672439
4	40	0	44	0	60	0	56	0	0.060211	TODO	42.66868	2.133434
4	42	0	44	0	48	0	46	0	2.6371	TODO	6.367353	0.31836765
4	42	0	44	0	50	0	48	0	0.465097	TODO	8.941538	0.4470769
4	42	0	44	0	52	0	50	0	0.143204	TODO	16.120913	0.80604565
4	42	0	44	0	54	0	52	0	0.070403	TODO	26.989144	1.3494572
4	42	0	44	0	56	0	54	0	0.044924	TODO	34.428628	1.7214314
4	42	0	44	0	58	0	56	0	0.023497	TODO	41.226174	2.0613087
4	42	0	46	0	62	0	58	0	0.066481	TODO	32.491833	1.62459165
4	44	0	46	0	50	0	48	0	2.70902	TODO	7.049568	0.3524784
4	44	0	46	0	52	0	50	0	0.450838	TODO	9.821312	0.4910656
4	44	0	46	0	54	0	52	0	0.149276	TODO	14.485448	0.7242724
4	44	0	46	0	56	0	54	0	0.079126	TODO	18.335808	0.9167904
4	44	0	46	0	58	0	56	0	0.037239	TODO	23.013009	1.15065045
4	44	0	46	0	60	0	58	0	0.021973	TODO	23.556543	1.17782715
4	46	0	48	0	52	0	50	0	2.8303	TODO	7.366913	0.36834565
4	46	0	48	0	54	0	52	0	0.492793	TODO	10.180726	0.5090363
4	46	0	48	0	56	0	54	0	0.165883	TODO	9.709692	0.4854846
4	46	0	48	0	58	0	56	0	0.06681	TODO	13.028766	0.6514383
4	46	0	48	0	60	0	58	0	0.035761	TODO	12.435139	0.62175695
4	46	0	48	0	62	0	60	0	0.025181	TODO	14.195103	0.70975515
4	48	0	50	0	54	0	52	0	3.18622	TODO	7.977822	0.3988911
4	48	0	50	0	56	0	54	0	0.532578	TODO	6.858201	0.34291005
4	48	0	50	0	58	0	56	0	0.148444	TODO	9.422748	0.4711374
4	48	0	50	0	60	0	58	0	0.06695	TODO	9.13113	0.4565565
4	48	0	50	0	62	0	60	0	0.041025	TODO	11.918345	0.59591725
4	50	0	52	0	56	0	54	0	3.46352	TODO	6.82386	0.341193
4	50	0	52	0	58	0	56	0	0.524252	TODO	10.255444	0.5127722
4	50	0	52	0	60	0	58	0	0.174464	TODO	9.069623	0.45348115
4	50	0	52	0	62	0	60	0	0.082502	TODO	10.679785	0.53398925
4	52	0	54	0	58	0	56	0	3.03245	TODO	10.691688	0.5345844
4	52	0	54	0	60	0	58	0	0.638399	TODO	9.119755	0.45598775
4	52	0	54	0	62	0	60	0	0.224377	TODO	11.231481	0.56157405
4	54	0	56	0	60	0	58	0	3.61981	TODO	8.699099	0.43495495
4	54	0	56	0	62	0	60	0	0.727751	TODO	10.064501	0.50322505
4	56	0	58	0	62	0	60	0	3.26186	TODO	7.458261	0.37291305
0												
0												
0												
0												
0												
