Latitude	Longitude	Altitude	Time	Cond.1[mS/m]	Inph.1[ppt]	Cond.2[mS/m]	Inph.2[ppt]	Cond.3[mS/m]	Inph.3[ppt]	Inv.Cond.1[mS/m]	Inv.Cond.2[mS/m]	Inv.Thick [m]	Inv.RMS[%]	Note
49.88170795	5.283778443	447.763	41:46.8	6.41	2.75	18.94	4.05	21.62	5.4	1.54	32.78	0.6	20.7	
49.8817104	5.283785863	447.757	41:47.3	7.23	2.75	19.25	3.88	21.45	5.09	1.71	28.56	0.5	13.7	
49.88171363	5.283791483	447.764	41:47.9	6.96	2.76	19	3.96	20.98	5.1	2.2	33.93	0.7	16.8	
49.88171639	5.28379774	447.775	41:48.3	6.77	2.77	19.06	3.93	21.48	5.2	2.26	34.74	0.7	15	
49.88171897	5.283804063	447.758	41:48.8	6.54	2.78	19.33	3.81	21.7	5.06	2.28	35.09	0.7	16.3	
49.88172197	5.283807787	447.811	41:49.4	7.46	2.78	19.89	4	22.02	5.18	1.76	29.32	0.5	13.6	
49.88172393	5.283814498	447.776	41:49.8	6.68	2.78	19.49	3.72	21.95	5.14	2.31	35.5	0.7	16	
49.88172771	5.283821205	447.765	41:50.3	6.73	2.78	19.74	3.83	22.42	5.21	2.35	36.26	0.7	16.6	
49.88173063	5.283827045	447.753	41:50.9	6.73	2.78	19.83	3.86	22.33	5.26	2.34	36.11	0.7	16.2	
49.88173286	5.283833852	447.752	41:51.3	6.81	2.77	19.79	3.76	22.31	5.03	2.34	36.08	0.7	15.9	
49.88173645	5.283838925	447.779	41:51.8	7.01	2.77	20.28	3.98	23.02	5.32	2.42	37.23	0.7	16	
49.88173818	5.28384447	447.741	41:52.4	7.02	2.77	20.17	3.84	22.89	5.2	2.4	37.02	0.7	15.7	
49.88174137	5.283849637	447.76	41:52.8	7.45	2.76	20.34	4.02	22.95	5.22	2.41	37.11	0.7	15.2	
49.88174471	5.28385611	447.766	41:53.3	7.05	2.75	20.07	3.93	23.22	5.26	2.44	37.55	0.7	16.7	
49.88174655	5.283862692	447.747	41:53.9	6.32	2.77	20.08	3.73	22.62	5.1	1.62	34.3	0.6	18.8	
49.88174957	5.283867837	447.8	41:54.3	7.31	2.78	20.21	3.92	22.17	5.22	2.33	35.85	0.7	16.4	
49.88175082	5.283874242	447.784	41:54.8	7.12	2.77	19.4	3.81	21.8	5.06	2.29	35.25	0.7	15.6	
49.88175368	5.283879243	447.755	41:55.4	7.36	2.78	19.6	4.03	21.75	5.07	1.74	28.96	0.5	13.6	
49.88175603	5.283883652	447.795	41:55.8	6.58	2.77	19.16	3.89	21.63	5.25	2.27	34.98	0.7	16.2	
49.88175793	5.28389226	447.777	41:56.3	5.93	2.78	18.47	3.72	21.23	5.08	1.52	32.19	0.6	19.9	
49.8817608	5.283895793	447.789	41:56.8	6.62	2.77	18.64	4.01	21.15	5.23	2.22	34.2	0.7	15.6	
49.88176359	5.283902173	447.782	41:57.3	6.91	2.76	18.25	4	20.95	5.29	2.2	33.88	0.7	16.9	
49.881766	5.283907	447.793	41:57.8	5.35	2.78	17.55	3.69	20.32	5.02	1.57	33.97	0.7	25.5	
49.88176924	5.283911038	447.862	41:58.3	6.51	2.76	17.71	4.19	20.29	5.36	1.44	27.55	0.5	17.1	
49.88177124	5.283918175	447.85	41:58.8	6.4	2.79	17.16	4.14	19.83	5.55	1.41	26.92	0.5	17.5	
49.88177546	5.283924253	447.944	41:59.3	5.68	2.73	16.58	4.29	20	5.29	0.36	29.64	0.6	14.5	
49.88177674	5.283929542	447.878	41:59.8	4.25	2.77	15.92	3.94	19.22	5.27	0.23	32.02	0.7	21.6	
49.88178036	5.283936598	447.823	42:00.3	4.96	2.74	15.71	4.12	18.92	5.31	0.22	29.72	0.7	18.3	
49.88178289	5.28394214	447.834	42:00.8	5.29	2.75	15.79	4.17	18.8	5.28	0.33	27.86	0.6	14.5	
49.88178375	5.283948187	447.831	42:01.3	5.07	2.78	15.59	4.06	18.57	5.21	0.33	27.52	0.6	15.5	
49.88178676	5.283954112	447.844	42:01.8	4.83	2.74	15.26	4.3	18.98	5.51	0.23	29.82	0.7	16.4	
49.88178915	5.283961767	447.852	42:02.3	4.73	2.74	15	4.38	18.36	5.57	0.22	28.84	0.7	17.1	
49.88179156	5.283966343	447.861	42:02.8	4.91	2.71	14.55	4.51	18.21	5.56	0.32	26.99	0.6	14.2	
49.88179497	5.283972672	447.851	42:03.3	4.65	2.7	14.88	4.36	18.04	5.6	0.21	28.34	0.7	17.3	
49.88179665	5.28397804	447.851	42:03.8	4.64	2.68	14.69	3.97	16.76	5.07	1.79	30.4	0.8	19.3	
49.88179913	5.283979377	447.828	42:04.3	5.29	2.72	14.51	4.28	16.45	5.02	1.17	22.33	0.5	16	
49.8818002	5.283984565	447.742	42:04.8	5.56	2.8	14.92	4.19	17.08	5.14	1.22	23.19	0.5	16.6	
49.8818018	5.283990032	447.747	42:05.3	3.82	2.79	14.23	3.67	15.66	4.76	1.21	26.18	0.7	24.2	
49.88180123	5.283993655	447.762	42:05.8	3.48	2.82	12.25	3.72	13.45	4.56	0.79	22.51	0.8	22.2	
49.88179971	5.283998233	447.771	42:06.3	1.6	2.85	10.57	3.41	12.25	4.17	-1	-1	-1	-1	
49.88179818	5.284001472	447.757	42:06.8	1.84	2.84	10.66	3.48	12.35	4.24	-1	-1	-1	-1	
49.88179509	5.284002573	447.714	42:07.3	1.42	2.87	10.52	3.37	12.32	4.12	-1	-1	-1	-1	
49.88179249	5.284003775	447.712	42:07.8	0.66	2.91	10.02	3.31	11.93	4.02	-1	-1	-1	-1	
49.8817902	5.284006625	447.665	42:08.3	1.39	2.88	10.45	3.31	12.29	4.04	-1	-1	-1	-1	
49.88178766	5.28400573	447.622	42:08.8	0.69	2.93	10.01	3.2	11.84	3.84	-1	-1	-1	-1	
49.88178507	5.284006613	447.612	42:09.3	-0.19	2.98	9.39	3.2	11.59	3.79	-1	-1	-1	-1	
49.8817828	5.284008225	447.618	42:09.8	1.38	2.92	10.64	3.22	12.36	4.07	-1	-1	-1	-1	
49.88178054	5.284007078	447.598	42:10.3	0.27	2.96	10.06	3.19	12.18	4.04	-1	-1	-1	-1	
49.88177847	5.284005368	447.685	42:10.8	-1.36	3.03	8.49	3.21	10.98	3.92	-1	-1	-1	-1	
49.88177533	5.284005738	447.699	42:11.3	-0.37	2.99	9.3	3.27	11.33	4.41	-1	-1	-1	-1	
49.88177412	5.284006153	447.747	42:11.8	0.76	2.94	9.92	3.43	11.71	4.88	-1	-1	-1	-1	
49.88177193	5.283999497	447.76	42:12.3	2.11	2.86	9.63	3.8	11.76	4.92	-1	-1	-1	-1	
49.88177161	5.283997278	447.817	42:12.8	2.5	2.83	10.22	3.6	12.33	4.67	0.1	21.15	0.8	25.9	
49.88177098	5.283997543	447.871	42:13.3	2.36	2.81	10.48	3.48	12.46	4.53	-1	-1	-1	-1	
49.88176721	5.283996412	447.932	42:13.8	0.84	2.92	9.71	3.25	11.65	4.3	-1	-1	-1	-1	
49.88176526	5.283993482	447.979	42:14.3	0.69	2.93	10.6	3.42	13.03	4.66	-1	-1	-1	-1	
49.88176516	5.283989877	448.003	42:14.8	0.75	2.91	10.49	3.45	12.8	4.75	-1	-1	-1	-1	
49.88176297	5.283986595	448.008	42:15.3	1.42	2.88	10.78	3.52	13.26	4.81	-1	-1	-1	-1	
49.88176072	5.283983307	448.004	42:15.8	2.04	2.86	11.72	3.54	14.49	4.87	-1	-1	-1	-1	
49.88175914	5.283978077	448.031	42:16.3	2.86	2.8	12.44	3.94	15.44	5.22	0.18	27.37	0.8	27.7	
49.88175638	5.28397387	448.013	42:16.8	2.94	2.79	12.77	3.78	15.86	5.09	0.19	28.11	0.8	27.5	
49.88175434	5.283966843	448.023	42:17.3	3.04	2.79	13.41	3.75	16.7	4.97	-1	-1	-1	-1	
49.88175334	5.283961547	448.062	42:17.8	3.32	2.78	14.05	3.9	17.46	5.16	0.21	30.95	0.8	26.4	
49.88175008	5.283955357	448.047	42:18.3	4.31	2.78	15.15	3.86	17.98	5.01	0.21	28.25	0.7	18.9	
49.88174879	5.283947363	448.008	42:18.8	5.49	2.81	16.52	4.1	18.62	5.24	1.99	33.78	0.8	20.1	
49.88174684	5.283942968	448.011	42:19.3	5.75	2.79	16.62	3.82	18.96	5.1	1.35	25.74	0.5	17.7	
49.8817442	5.283938252	448.03	42:19.8	6.14	2.79	17.34	3.85	19.67	5.07	1.4	26.7	0.5	16.8	
49.88174214	5.28392984	447.987	42:20.3	6.79	2.78	18.37	4.22	20.63	5.45	2.17	33.36	0.7	16.2	
49.88173957	5.283925123	448.004	42:20.8	6.74	2.76	18.48	4.09	21.17	5.34	2.22	34.24	0.7	15.6	
49.88173757	5.28391686	447.992	42:21.3	7.34	2.78	19.8	4.18	22.1	5.27	2.32	35.74	0.7	16.1	
49.88173536	5.283910062	447.998	42:21.8	7.45	2.77	19.71	3.96	22.3	5.17	2.34	36.06	0.7	16.4	
49.88173336	5.2839063	448.045	42:22.3	6.58	2.78	19.61	3.77	21.76	5.13	2.29	35.19	0.7	16.5	
49.88173157	5.283899	447.998	42:22.8	7.06	2.76	19.7	4.03	22.33	5.39	2.34	36.11	0.7	14.8	
49.88172798	5.283892197	447.994	42:23.3	8.95	2.75	20.05	4.03	22.72	5.39	2.1	29.01	0.5	9	
49.88172582	5.28388733	447.996	42:23.8	8.3	2.75	20.7	4.13	22.89	5.36	1.83	30.48	0.5	12.3	
49.88172258	5.283879195	447.984	42:24.3	7.63	2.74	20.61	4.09	23.28	5.37	2.44	37.65	0.7	15.4	
49.88171997	5.283874618	447.993	42:24.8	7.75	2.73	20.8	4.03	23.05	5.33	2.42	37.28	0.7	16.5	
49.88171806	5.28386678	447.982	42:25.3	8.14	2.74	20.85	4.27	23.06	5.48	1.84	30.71	0.5	11.9	
49.88171454	5.283860297	447.949	42:25.8	7.64	2.74	20.42	4.02	23.27	5.35	2.44	37.63	0.7	15.8	
49.88171292	5.283854715	447.923	42:26.3	7.38	2.74	20.71	3.99	23.28	5.25	2.44	37.65	0.7	14.2	
49.88171107	5.283847768	447.953	42:26.8	7.18	2.75	20.5	3.94	22.76	5.26	2.39	36.81	0.7	14.8	
49.88170695	5.28384203	447.954	42:27.3	7.48	2.76	20.34	3.87	22.15	5.12	1.77	29.49	0.5	14.2	
49.88170509	5.283836292	447.936	42:27.8	7.8	2.77	20.59	4.08	22.45	5.33	1.79	29.89	0.5	13.1	
49.88170179	5.283830588	447.931	42:28.3	7.22	2.78	20.02	3.91	22.12	5.29	2.32	35.77	0.7	15.9	
49.88169852	5.283823698	447.918	42:28.8	6.53	2.78	19.41	3.76	21.63	5.16	2.27	34.98	0.7	16.5	
49.88169697	5.283818125	447.943	42:29.3	6.37	2.77	19.51	4	22.3	5.5	1.59	33.82	0.6	19.4	
49.88169378	5.283812152	447.902	42:29.8	6.42	2.75	19.42	3.98	21.95	5.38	1.57	33.28	0.6	19.9	
49.88169141	5.283803333	447.901	42:30.3	8.19	2.77	19.62	4.22	21.31	5.34	1.97	27.21	0.5	11	
49.88168945	5.283798258	447.929	42:30.8	7.17	2.76	18.89	3.95	21.2	5.22	1.69	28.23	0.5	13.5	
49.88168666	5.283792827	447.964	42:31.3	6.32	2.76	18.54	3.83	20.87	5.1	2.19	33.75	0.7	16.5	
49.88168397	5.283783913	447.932	42:31.8	6.08	2.76	18.7	3.93	21.01	5.32	1.5	31.86	0.6	19.6	
49.88168077	5.28377962	447.907	42:32.3	5.25	2.8	18.08	3.67	20.31	5.11	1.57	33.95	0.7	23.9	
49.88167826	5.283773427	447.863	42:32.8	6.4	2.79	18.06	3.99	20.02	5.16	1.42	27.18	0.5	16.6	
49.88167466	5.283765985	447.868	42:33.3	6.61	2.76	17.84	4.03	17.59	4.29	1.36	21.79	0.4	18.5	
49.88167211	5.28376201	447.888	42:33.8	5.88	2.76	16.4	3.68	16.5	4.65	1.27	20.44	0.4	16.4	
49.88167017	5.283754878	447.884	42:34.3	18.02	3.04	11.9	4.46	16.09	4.35	133.64	12.78	0	13.7	
49.88166614	5.283747113	447.905	42:34.8	16.04	3.06	15.49	3.23	17.51	4.24	14.64	17.85	0.8	3.4	
49.88166495	5.28374105	447.893	42:35.3	6.99	2.8	17.1	4.09	19.21	5.31	1.71	25.28	0.5	12.5	
49.88166167	5.283734783	447.875	42:35.8	6.08	2.76	16.7	3.92	18.89	5.26	1.34	25.65	0.5	16.4	
49.88165853	5.283726835	447.837	42:36.3	5.65	2.75	16.77	4.03	19.2	5.22	2.05	34.83	0.8	20.7	
49.88165639	5.283721325	447.843	42:36.8	5.93	2.74	17.4	3.99	19.01	5.29	1.35	25.81	0.5	17.1	
49.88165285	5.283716302	447.854	42:37.3	6.3	2.73	16.99	3.97	18.46	5.24	1.64	24.3	0.5	13.9	
49.88165026	5.28370824	447.87	42:37.8	5.95	2.74	16.67	4.14	18.39	5.37	1.31	24.97	0.5	16.7	
49.88164776	5.283703992	447.823	42:38.3	5.41	2.73	16.18	4.02	18.23	5.38	1.95	33.07	0.8	20.2	
49.88164537	5.283698282	447.843	42:38.8	4.86	2.74	16.19	3.98	18.4	5.43	1.42	30.76	0.7	24.4	
49.8816424	5.283689877	447.838	42:39.3	5.66	2.72	16.33	4.19	18.54	5.6	1.32	25.17	0.5	17.2	
49.88164006	5.283685893	447.838	42:39.8	6	2.7	15.75	4.39	17.67	5.47	1.57	23.26	0.5	12.8	
49.88163813	5.283678285	447.849	42:40.3	5.18	2.79	15.44	4.42	17.67	5.52	1.89	32.05	0.8	20.1	
49.88163408	5.283672257	447.847	42:40.8	2.71	2.79	14.22	3.62	16.91	5.19	-1	-1	-1	-1	
49.88163217	5.283668047	447.809	42:41.3	-0.09	2.96	12.26	3.15	15.41	4.37	-1	-1	-1	-1	
49.88163054	5.283661505	447.814	42:41.8	2.46	2.87	13.29	3.44	15.79	4.75	-1	-1	-1	-1	
49.88162648	5.283655037	447.805	42:42.3	3.54	2.76	13.62	3.63	15.6	4.96	0.83	25.8	0.7	27.5	
49.88162464	5.28364962	447.806	42:42.8	3.34	2.74	13.6	3.66	15.58	5.16	0.83	25.77	0.7	28.8	
49.88162134	5.283644923	447.802	42:43.3	2.44	2.78	13.03	3.54	14.95	5.03	-1	-1	-1	-1	
49.88161967	5.283638173	447.776	42:43.8	1.78	2.81	12.29	3.44	14.33	4.87	-1	-1	-1	-1	
49.8816184	5.283633577	447.79	42:44.3	2.6	2.75	12.31	3.63	14.49	5.19	-1	-1	-1	-1	
49.88161494	5.283629038	447.767	42:44.8	1.87	2.77	11.84	3.41	14.14	4.78	-1	-1	-1	-1	
49.88161263	5.283620888	447.76	42:45.3	1.26	2.8	11.82	3.4	14.28	5.03	-1	-1	-1	-1	
49.8816104	5.283616073	447.783	42:45.8	1.71	2.78	11.87	3.3	14.04	5.02	-1	-1	-1	-1	
49.88160763	5.28361088	447.804	42:46.3	2.24	2.74	11.87	3.3	13.84	4.87	-1	-1	-1	-1	
49.88160384	5.283601233	447.825	42:46.8	2.28	2.7	11.94	3.52	14.15	5.27	-1	-1	-1	-1	
49.88160046	5.283598498	447.768	42:47.3	0.57	2.84	11.54	3.12	14	4.8	-1	-1	-1	-1	
49.88159832	5.283592533	447.749	42:47.8	1.03	2.83	11.7	3.19	14.27	4.46	-1	-1	-1	-1	
49.88159627	5.28358635	447.802	42:48.2	0.58	2.88	11.64	3.14	14.24	4.42	-1	-1	-1	-1	
49.88159282	5.283581442	447.754	42:48.8	0.78	2.9	11.76	3.16	14.45	4.55	-1	-1	-1	-1	
49.88159107	5.28357449	447.765	42:49.3	1.29	2.89	12.21	3.25	14.96	4.84	-1	-1	-1	-1	
49.88158868	5.283569115	447.812	42:49.8	2.07	2.84	12.65	3.33	14.73	4.91	-1	-1	-1	-1	
49.88158601	5.283564383	447.866	42:50.3	1.68	2.82	12.54	3.33	14.5	4.76	-1	-1	-1	-1	
49.88158419	5.283557712	447.869	42:50.8	3.09	2.74	13.07	3.65	15.28	5.2	0.82	25.27	0.7	31.7	
49.88158099	5.283553168	447.855	42:51.2	3.74	2.72	13.78	3.72	15.85	5.33	0.85	26.22	0.7	28.8	
49.88157841	5.283547675	447.883	42:51.8	3.36	2.73	13.66	3.58	15.82	5.14	0.84	26.17	0.7	29.4	
49.88157593	5.283541167	447.851	42:52.3	2.97	2.73	13.58	3.62	16.05	5.38	-1	-1	-1	-1	
49.88157224	5.28353667	447.816	42:52.7	1.86	2.8	13.17	3.38	15.92	5.07	-1	-1	-1	-1	
49.88156985	5.28353024	447.779	42:53.3	3.18	2.74	13.87	3.61	16.3	5.13	0.87	26.96	0.7	32.8	
49.88156666	5.283524662	447.776	42:53.8	4.63	2.68	14.65	3.75	17.01	5.33	1.82	30.86	0.8	20.5	
49.88156366	5.283519117	447.733	42:54.2	4.79	2.67	15.52	3.74	18.08	5.39	1.39	30.23	0.7	25.3	
49.88156094	5.283512352	447.745	42:54.8	4.64	2.69	16.28	3.72	18.5	5.73	1.43	30.93	0.7	23.1	
49.88155789	5.283507123	447.749	42:55.3	5.59	2.69	16.12	3.85	18.4	5.61	1.31	24.98	0.5	17.5	
49.88155576	5.283500258	447.741	42:55.8	5.75	2.67	16.49	4.19	18.57	5.73	1.32	25.21	0.5	16.5	
49.88155258	5.283494995	447.682	42:56.3	5.89	2.65	16.59	3.79	18.84	5.49	1.34	25.58	0.5	16.5	
49.88154976	5.283489408	447.698	42:56.8	5.78	2.67	17.08	3.57	19.74	5.12	2.11	35.81	0.8	21	
49.88154715	5.283481837	447.672	42:57.2	5.79	2.68	18.11	3.61	21.32	5.29	1.52	32.33	0.6	21.7	
49.88154387	5.283475972	447.67	42:57.8	5.52	2.71	18.96	3.57	22.19	5.39	0.93	479.84	3.3	19.3	
49.88154142	5.283467485	447.672	42:58.3	6.75	2.66	19.7	3.97	22.61	5.72	1.61	34.29	0.6	20.8	
49.88153794	5.283461587	447.677	42:58.7	7.45	2.66	19.87	3.77	22.13	5.49	1.77	29.47	0.5	13.6	
49.88153516	5.283454707	447.643	42:59.3	7.63	2.69	20.19	3.82	22.4	5.47	1.79	29.83	0.5	13.2	
49.88153216	5.2834486	447.67	42:59.8	5.45	2.74	19.15	3.65	22.47	5.64	0.94	485.89	3.3	20.2	
49.88152902	5.28344361	447.661	43:00.2	5.49	2.75	19.36	3.53	22.93	5.37	0.96	495.84	3.3	20.8	
49.88152671	5.283435792	447.637	43:00.8	7.92	2.69	21.04	3.81	23.73	5.66	2.49	38.38	0.7	15.8	
49.8815229	5.28343107	447.61	43:01.3	7.93	2.7	21.01	3.72	24.15	5.46	2.54	39.05	0.7	16	
49.8815204	5.283424435	447.571	43:01.8	7.93	2.69	21.59	3.67	24.92	5.67	2.62	40.3	0.7	15.3	
49.88151702	5.283417878	447.52	43:02.3	7.58	2.72	22.1	3.61	26.02	6.13	1.86	39.46	0.6	21.1	
49.88151397	5.283412105	447.547	43:02.8	7.68	2.72	22.54	3.76	26.96	6.1	0.45	41.11	0.6	14.6	
49.88151138	5.283404428	447.544	43:03.2	7.97	2.68	23.65	4.11	28.09	6.47	0.47	42.83	0.6	14.9	
49.88150809	5.283400555	447.518	43:03.8	7.76	2.72	23.43	3.56	27.18	5.53	1.94	41.21	0.6	20.2	
49.8815056	5.283392888	447.49	43:04.3	10.78	2.65	25.11	3.82	28.02	5.79	2.59	35.78	0.5	10.3	
49.88150194	5.283386942	447.464	43:04.7	9.69	2.7	24.85	3.78	28.4	6.09	2.27	37.82	0.5	14	
49.88149912	5.283381358	447.436	43:05.3	8.18	2.73	24.15	3.69	28.32	5.87	2.02	42.94	0.6	21.2	
49.88149696	5.28337549	447.461	43:05.8	8.48	2.73	24.3	3.69	28.4	5.75	2.03	43.06	0.6	22.1	
49.88149448	5.283371628	447.483	43:06.2	7.44	2.78	23.57	3.4	27.49	5.22	1.96	41.69	0.6	21.6	
49.88149316	5.283364497	447.443	43:06.8	8.46	2.76	24.65	3.59	28.27	5.64	2.02	42.87	0.6	21.5	
49.88149014	5.283358032	447.435	43:07.3	9.17	2.75	25.11	3.51	28.25	5.63	2.97	45.69	0.7	15.8	
49.88148803	5.28335145	447.486	43:07.7	9.81	2.71	24.75	3.65	27.26	5.53	2.18	36.3	0.5	12.7	
49.88148514	5.28334438	447.485	43:08.3	10.03	2.69	24.92	3.61	27.72	5.62	2.21	36.91	0.5	12.7	
49.88148162	5.283339325	447.482	43:08.8	8.11	2.77	24.7	3.25	27.48	5.2	1.96	41.67	0.6	20.5	
49.88147931	5.283332165	447.484	43:09.2	7.67	2.79	23.96	3.36	26.88	5.32	1.92	40.76	0.6	19	
49.88147607	5.283326785	447.45	43:09.8	7.27	2.81	23.1	3.34	26.45	5.35	1.89	40.11	0.6	20.2	
49.88147459	5.283319383	447.404	43:10.3	8.02	2.79	24.27	3.71	27.23	6.61	1.94	41.29	0.6	20.1	
49.88147225	5.283312863	447.443	43:10.8	9.37	2.77	25.32	4.04	28.23	7.21	2.96	45.65	0.7	16.6	
49.88146942	5.283307208	447.462	43:11.3	9.65	2.74	25.61	3.79	28.16	5.89	2.25	37.5	0.5	13.8	
49.88146746	5.28329994	447.445	43:11.8	11.27	2.65	26.13	3.92	28.83	5.86	2.4	37.5	0.5	10.2	
49.88146403	5.283294005	447.408	43:12.2	10.96	2.62	26.7	3.86	29.57	6.11	2.2	40.48	0.5	13.6	
49.88146171	5.283286978	447.365	43:12.8	10.91	2.63	27.3	3.78	29.8	6.08	2.22	40.8	0.5	13.6	
49.8814584	5.28328042	447.305	43:13.2	11.32	2.64	27.14	3.88	30.24	6.06	2.25	41.4	0.5	13.5	
49.8814552	5.283275482	447.341	43:13.8	10.55	2.65	27.13	3.54	30.03	5.93	2.23	41.11	0.5	12.6	
49.88145239	5.283268867	447.327	43:14.3	11.48	2.62	28.25	4.07	31.23	6.72	2.32	42.76	0.5	13	
49.88144839	5.283264908	447.337	43:14.7	11.06	2.7	26.95	3.95	29.87	6.32	2.22	40.89	0.5	13.4	
49.88144657	5.283258467	447.311	43:15.2	10.48	2.7	26.91	3.87	29.9	5.91	2.22	40.93	0.5	12.5	
49.88144331	5.283252692	447.351	43:15.8	9.92	2.71	26.92	3.64	30.67	5.58	3.56	59.06	0.8	15.7	
49.88144071	5.283246798	447.341	43:16.2	9.92	2.72	27.2	3.6	30.25	5.39	3.51	58.25	0.8	16	
49.88143825	5.283240573	447.329	43:16.8	10.52	2.71	27.65	3.7	30.11	5.78	2.24	41.22	0.5	13.3	
49.88143521	5.283235343	447.373	43:17.3	9.23	2.8	27.14	3.57	30.04	5.96	3.49	57.84	0.8	16.2	
49.88143319	5.283227472	447.324	43:17.7	10.18	2.8	28.88	3.92	31.59	6.9	3.67	60.83	0.8	15.7	
49.88142947	5.28322117	447.322	43:18.3	12.58	2.75	30.25	4.09	32.27	6.65	2.69	41.97	0.5	10.6	
49.88142725	5.283214087	447.353	43:18.8	11.34	2.73	28.64	4.16	31.92	6.12	2.38	43.7	0.5	11.6	
49.88142523	5.283208602	447.369	43:19.2	10.93	2.72	27.32	4.29	30.51	6.32	2.27	41.77	0.5	12	
49.8814224	5.28320327	447.438	43:19.8	8.84	2.75	25.49	3.84	29.12	6.12	3.38	56.07	0.8	17	
49.88142155	5.283195533	447.424	43:20.3	8.92	2.75	26.19	4.14	30.11	6.71	2.69	60.04	0.9	20	
49.88141903	5.283189757	447.43	43:20.7	10.44	2.72	26.78	4.2	29.54	6.45	2.2	40.44	0.5	12.6	
49.88141702	5.283183682	447.426	43:21.2	9.48	2.72	25.67	4.07	28.7	5.99	3.01	46.41	0.7	16.5	
49.88141511	5.283176677	447.498	43:21.8	9.9	2.71	26.41	4.27	29.06	6.25	2.16	39.78	0.5	14	
49.88141156	5.28317195	447.51	43:22.2	9.4	2.72	25.9	3.91	28.73	5.92	3.33	55.32	0.8	16.4	
49.88140911	5.283165227	447.486	43:22.8	9.99	2.72	26.02	3.87	28.69	5.79	2.29	38.2	0.5	13.3	
49.88140566	5.28315948	447.473	43:23.3	10.29	2.7	25.84	4.17	28.69	6.07	2.29	38.2	0.5	12.6	
49.88140302	5.28315414	447.518	43:23.7	8.55	2.73	24.62	3.84	27.84	5.89	2.92	45.02	0.7	16.2	
49.88140087	5.283146823	447.5	43:24.3	9.74	2.72	26.05	4.34	29.94	6.29	3.48	57.65	0.8	16.4	
49.88139716	5.283141437	447.44	43:24.8	9.64	2.73	26.16	3.97	29.62	5.84	3.44	57.04	0.8	16	
49.8813947	5.283133833	447.409	43:25.2	9.9	2.73	26.28	4.04	29.47	6.09	3.42	56.75	0.8	16.7	
49.88139165	5.283127567	447.43	43:25.8	7.87	2.77	24.22	3.94	27.97	6.04	2	42.41	0.6	20	
49.8813893	5.283122617	447.454	43:26.3	7	2.76	22.62	3.89	26.86	5.49	0.34	43.55	0.7	18.6	
49.88138742	5.283114758	447.413	43:26.7	8.82	2.75	24.41	4.06	27.6	5.72	2.9	44.63	0.7	15.3	
49.88138377	5.283109807	447.415	43:27.2	9.09	2.73	24.5	3.75	26.89	5.54	2.15	35.81	0.5	14.1	
49.88138163	5.283103018	447.367	43:27.8	8.54	2.76	24.81	3.95	27.49	5.93	2.89	44.46	0.7	15.9	
49.88137932	5.283096637	447.375	43:28.2	8.87	2.75	24.84	3.93	27.88	5.86	2.93	45.09	0.7	15	
49.88137626	5.283091468	447.442	43:28.8	8.17	2.75	23.4	3.81	27.19	5.57	2.86	43.97	0.7	17.8	
49.88137447	5.283084592	447.412	43:29.3	7.68	2.75	23.28	3.89	27.41	6	1.96	41.56	0.6	20.7	
49.88137153	5.283078517	447.364	43:29.7	8.43	2.76	23.58	4.04	27.79	6.29	2.92	44.94	0.7	18	
49.88136933	5.283072617	447.354	43:30.3	8.61	2.76	24.13	4.07	27.71	6.22	2.91	44.81	0.7	16.3	
49.88136722	5.283066053	447.407	43:30.7	7.86	2.78	24.21	4.01	28.46	6.3	2.03	43.16	0.6	21.3	
49.88136385	5.283061483	447.434	43:31.2	7.1	2.8	24.06	3.79	28.94	6.13	0.34	48.75	0.7	18.3	
49.88136172	5.283054707	447.405	43:31.8	8.04	2.79	25.5	3.87	29.41	6.25	2.63	58.64	0.9	19.9	
49.88135954	5.28304975	447.415	43:32.2	8.46	2.8	25.33	3.79	28.9	6.14	2.58	57.63	0.9	19.7	
49.88135589	5.283042168	447.446	43:32.7	7.96	2.78	24.27	3.79	27.99	6.07	2	42.44	0.6	20	
49.88135256	5.283036453	447.445	43:33.3	7.49	2.77	23.56	3.89	27.54	6	1.97	41.76	0.6	21.5	
49.88134953	5.283032115	447.489	43:33.7	7.34	2.76	22.83	3.69	26.38	5.56	1.88	40	0.6	20.1	
49.88134769	5.283026128	447.483	43:34.2	6.27	2.79	21.5	3.42	25.29	5.2	1.06	546.87	3.3	19.5	
49.88134573	5.283022753	447.465	43:34.8	4.96	2.85	20.48	3.36	24.69	5.17	0.31	45.32	0.8	25.7	
49.8813449	5.283020428	447.476	43:35.2	4.76	2.87	20.01	3.34	24.32	5.16	0.31	44.64	0.8	26	
49.88134413	5.28301431	447.461	43:35.7	5.17	2.86	20.48	3.46	24.97	5.52	0.31	45.84	0.8	26.4	
49.88134255	5.283010902	447.446	43:36.3	5.22	2.85	20.28	3.51	24.63	5.53	0.31	45.21	0.8	27.2	
49.88134	5.283006895	447.484	43:36.7	4.48	2.84	19.7	3.4	23.54	5.3	0.3	43.21	0.8	27.5	
49.88133789	5.283000908	447.452	43:37.2	5.6	2.79	19.82	3.61	23.56	5.59	0.3	40.67	0.8	22.7	
49.88133498	5.282995733	447.44	43:37.8	6.41	2.75	20.22	3.79	23.8	6.17	1.7	36.09	0.6	21.3	
